district_code,latitude,longitude,month,loss_type_code,drought_score,flood_score,season_code,calamity_verified
9,21.06539,74.68192,5,6,0.6,0.3,3,0
22,20.00569,73.74071,3,6,0.5,0.4,2,0
22,19.8425,73.6925,12,4,0.5,0.4,2,1
32,17.60087,75.7317,1,7,0.9,0.1,2,0
3,21.11416,77.84886,11,2,0.5,0.3,2,1
21,21.38734,74.32311,10,1,0.5,0.4,1,0
25,19.31678,76.72584,1,3,0.75,0.25,2,0
19,21.28207,78.93553,8,6,0.4,0.4,1,0
15,16.75918,74.09254,8,5,0.2,0.7,1,1
15,16.55895,74.0428,6,1,0.2,0.7,1,1
4,19.69409,75.28246,2,5,0.8,0.2,2,1
35,20.18588,77.08659,12,4,0.65,0.25,2,0
34,20.54136,78.52321,12,8,0.5,0.35,2,1
35,20.00754,77.27339,3,2,0.65,0.25,2,0
15,16.64728,74.36276,3,1,0.2,0.7,2,1
15,16.66868,74.26498,10,8,0.2,0.7,1,0
33,19.20297,73.07019,2,6,0.15,0.7,2,0
9,20.86089,74.92774,6,6,0.6,0.3,1,0
25,19.1932,76.92532,5,3,0.75,0.25,3,0
5,19.04729,75.67803,1,3,0.85,0.15,2,1
9,20.82926,74.93961,8,4,0.6,0.3,1,1
35,20.23978,76.97421,10,4,0.65,0.25,1,1
23,18.30635,75.86314,7,0,0.85,0.15,1,0
27,18.45591,73.1877,2,6,0.15,0.65,2,1
25,19.28652,76.61895,7,7,0.75,0.25,1,1
28,16.92994,73.17553,12,3,0.1,0.7,2,0
36,20.29432,78.21794,7,7,0.6,0.35,1,0
11,21.27733,80.17716,10,4,0.2,0.65,1,1
14,19.74156,75.7428,6,4,0.75,0.2,1,0
9,21.07856,74.92182,2,4,0.6,0.3,2,0
14,19.78006,75.94896,1,3,0.75,0.2,2,1
34,20.74322,78.71586,10,2,0.5,0.35,1,0
24,19.81437,72.60628,2,3,0.2,0.6,2,0
24,19.64378,72.9647,8,8,0.2,0.6,1,0
16,18.50637,76.36886,5,1,0.8,0.15,3,0
36,20.28204,78.24151,3,6,0.6,0.35,2,0
30,17.79934,73.88956,10,8,0.4,0.55,1,0
10,19.98525,80.18271,7,8,0.2,0.7,1,0
5,18.89679,75.90844,7,7,0.85,0.15,1,0
27,18.34312,73.06377,4,6,0.15,0.65,3,0
32,17.56418,75.85515,4,2,0.9,0.1,3,1
31,16.20337,73.53533,6,4,0.1,0.6,1,1
32,17.68398,75.93386,9,3,0.9,0.1,1,1
26,18.35224,74.01293,11,2,0.4,0.5,2,1
13,20.91659,75.73115,4,8,0.65,0.35,3,1
31,16.21517,73.7027,4,7,0.1,0.6,3,0
1,19.27627,74.87107,9,3,0.7,0.2,1,1
30,17.70381,73.82912,2,8,0.4,0.55,2,0
17,19.10411,72.70813,4,5,0.1,0.8,3,1
17,19.13455,72.91474,5,4,0.1,0.8,3,0
3,20.81798,77.55366,7,8,0.5,0.3,1,1
13,20.83717,75.6801,8,5,0.65,0.35,1,0
29,16.90436,74.40116,1,3,0.6,0.5,2,0
15,16.60329,74.25733,9,4,0.2,0.7,1,1
1,19.17411,74.6013,8,6,0.7,0.2,1,0
6,21.09909,79.47516,5,0,0.2,0.6,3,1
28,16.89675,73.33426,12,6,0.1,0.7,2,1
33,19.2653,73.19616,7,7,0.15,0.7,1,0
2,20.89259,76.96891,4,5,0.6,0.3,3,0
29,16.70356,74.70173,4,3,0.6,0.5,3,0
24,19.70337,72.76547,11,0,0.2,0.6,2,0
30,17.87694,74.16555,3,5,0.4,0.55,2,1
2,20.57592,76.94895,11,3,0.6,0.3,2,0
2,20.60962,77.06473,7,4,0.6,0.3,1,1
35,20.27696,77.18349,7,4,0.65,0.25,1,0
13,21.15469,75.6549,7,1,0.65,0.35,1,0
16,18.4168,76.62037,1,7,0.8,0.15,2,0
25,19.21312,76.85925,9,5,0.75,0.25,1,0
10,20.01047,80.13765,11,0,0.2,0.7,2,0
14,19.94712,75.82007,1,6,0.75,0.2,2,0
4,19.81913,75.33222,4,8,0.8,0.2,3,0
3,20.84891,77.58598,12,3,0.5,0.3,2,0
15,16.54595,74.06337,7,3,0.2,0.7,1,0
25,19.22275,76.83091,6,6,0.75,0.25,1,0
12,19.71787,77.27106,9,3,0.7,0.2,1,1
17,19.21841,72.83994,4,5,0.1,0.8,3,0
29,17.03843,74.53324,8,4,0.6,0.5,1,1
2,20.73755,76.99035,4,6,0.6,0.3,3,0
35,19.96211,77.09535,2,3,0.65,0.25,2,1
23,18.08339,75.89863,10,2,0.85,0.15,1,0
9,20.8431,74.61969,2,7,0.6,0.3,2,0
36,20.48795,77.96998,8,3,0.6,0.35,1,1
29,16.76831,74.44648,7,8,0.6,0.5,1,0
1,19.119,74.80645,6,5,0.7,0.2,1,0
12,19.79312,77.27319,4,1,0.7,0.2,3,0
4,19.94346,75.17344,7,3,0.8,0.2,1,0
8,19.87608,79.25527,2,2,0.3,0.5,2,0
1,19.18331,74.6571,11,3,0.7,0.2,2,0
15,16.50489,74.35112,3,3,0.2,0.7,2,0
11,21.31624,80.13418,6,0,0.2,0.65,1,0
12,19.90068,77.26096,6,7,0.7,0.2,1,1
29,16.88188,74.68862,3,3,0.6,0.5,2,0
24,19.87913,72.66216,1,2,0.2,0.6,2,0
22,20.11115,73.59512,5,0,0.5,0.4,3,1
29,16.81895,74.58778,5,5,0.6,0.5,3,0
36,20.32319,78.21993,4,2,0.6,0.35,3,0
16,18.5009,76.43669,12,1,0.8,0.15,2,0
23,17.9856,76.17743,4,7,0.85,0.15,3,1
12,19.52992,77.31866,11,4,0.7,0.2,2,1
26,18.71247,73.96271,3,4,0.4,0.5,2,0
2,20.71645,77.05338,9,7,0.6,0.3,1,1
9,20.86764,74.6502,2,1,0.6,0.3,2,0
34,20.92556,78.65711,3,7,0.5,0.35,2,1
22,19.92617,73.77111,5,4,0.5,0.4,3,0
18,18.92823,72.6949,2,8,0.1,0.75,2,1
24,19.66711,72.84539,8,2,0.2,0.6,1,0
5,19.1678,75.56928,11,4,0.85,0.15,2,1
18,18.94439,72.77826,1,0,0.1,0.75,2,1
15,16.59312,74.2239,6,3,0.2,0.7,1,0
2,20.55676,77.18386,3,7,0.6,0.3,2,0
22,19.93233,73.83343,2,4,0.5,0.4,2,0
31,16.3117,73.54051,9,2,0.1,0.6,1,0
10,20.27511,79.90799,6,4,0.2,0.7,1,1
29,16.85494,74.56279,3,7,0.6,0.5,2,0
12,19.66867,77.20203,8,1,0.7,0.2,1,1
17,19.00083,72.95375,10,3,0.1,0.8,1,1
9,21.07709,74.61503,1,7,0.6,0.3,2,0
23,18.29034,75.96275,2,5,0.85,0.15,2,1
8,19.83377,79.29329,1,7,0.3,0.5,2,0
36,20.58429,78.08533,12,8,0.6,0.35,2,0
32,17.87421,76.08855,1,8,0.9,0.1,2,0
17,19.1151,72.77384,7,3,0.1,0.8,1,0
12,19.90745,76.96995,1,4,0.7,0.2,2,0
31,16.28788,73.73763,1,4,0.1,0.6,2,0
30,17.69008,73.88812,10,0,0.4,0.55,1,0
1,19.20434,74.8175,2,8,0.7,0.2,2,1
20,19.29933,77.27831,9,1,0.7,0.3,1,1
33,19.14115,73.14484,2,4,0.15,0.7,2,0
4,19.74497,75.3493,10,0,0.8,0.2,1,1
31,16.32215,73.51024,7,5,0.1,0.6,1,1
24,19.64566,72.80693,4,8,0.2,0.6,3,0
12,19.57777,77.01758,9,0,0.7,0.2,1,0
34,20.81835,78.48488,9,7,0.5,0.35,1,0
6,21.16106,79.59973,9,1,0.2,0.6,1,1
18,19.23727,72.93213,3,3,0.1,0.75,2,0
16,18.57856,76.59738,8,5,0.8,0.15,1,0
22,20.06782,73.65067,6,7,0.5,0.4,1,0
18,19.25536,72.96193,5,1,0.1,0.75,3,0
5,18.92899,75.75031,11,0,0.85,0.15,2,1
26,18.68033,73.79938,10,1,0.4,0.5,1,0
22,19.97442,73.66708,12,6,0.5,0.4,2,1
23,18.13544,75.90348,7,3,0.85,0.15,1,0
21,21.55304,74.42553,9,2,0.5,0.4,1,0
9,20.97858,74.76283,3,1,0.6,0.3,2,0
7,20.50253,76.18622,12,1,0.6,0.25,2,0
29,16.78456,74.72071,1,6,0.6,0.5,2,1
11,21.36306,80.38043,1,4,0.2,0.65,2,1
8,19.98997,79.14347,6,6,0.3,0.5,1,0
20,18.96651,77.35451,8,3,0.7,0.3,1,1
19,21.28928,79.00525,11,6,0.4,0.4,2,0
32,17.80748,75.95423,4,7,0.9,0.1,3,1
26,18.69131,73.71013,6,1,0.4,0.5,1,1
9,20.86185,74.90505,12,5,0.6,0.3,2,1
13,20.802,75.6233,6,6,0.65,0.35,1,0
27,18.5498,73.28716,2,4,0.15,0.65,2,1
22,19.8413,73.67578,3,1,0.5,0.4,2,0
25,19.36231,76.83091,1,8,0.75,0.25,2,0
19,20.99788,78.93237,4,1,0.4,0.4,3,0
7,20.48058,76.00377,4,4,0.6,0.25,3,0
9,20.84013,74.95184,4,0,0.6,0.3,3,0
26,18.63511,73.90043,3,2,0.4,0.5,2,1
16,18.35422,76.41079,11,7,0.8,0.15,2,0
10,20.36335,80.18337,9,1,0.2,0.7,1,1
3,21.0029,77.64826,4,6,0.5,0.3,3,0
34,20.54163,78.52444,5,6,0.5,0.35,3,0
11,21.47855,80.26235,1,2,0.2,0.65,2,0
23,18.21784,76.1802,6,6,0.85,0.15,1,0
25,19.10792,76.84304,4,7,0.75,0.25,3,1
6,21.30979,79.58392,11,5,0.2,0.6,2,1
35,20.05303,76.97833,9,4,0.65,0.25,1,0
7,20.52855,76.21606,3,4,0.6,0.25,2,1
7,20.64075,76.00977,1,8,0.6,0.25,2,0
18,19.14436,72.89366,7,1,0.1,0.75,1,1
20,19.07081,77.37813,7,3,0.7,0.3,1,1
21,21.22054,74.11227,1,3,0.5,0.4,2,0
16,18.40152,76.72895,6,7,0.8,0.15,1,1
11,21.32525,80.17115,11,5,0.2,0.65,2,1
20,19.22047,77.15846,5,1,0.7,0.3,3,0
7,20.43444,76.08093,10,4,0.6,0.25,1,1
10,20.01512,80.04785,5,1,0.2,0.7,3,0
26,18.50246,73.85083,9,2,0.4,0.5,1,0
9,20.90751,74.80945,8,8,0.6,0.3,1,1
18,19.17417,72.71316,1,7,0.1,0.75,2,1
34,20.85619,78.44845,7,2,0.5,0.35,1,0
15,16.75396,74.20883,10,3,0.2,0.7,1,0
10,20.15089,80.19789,2,6,0.2,0.7,2,0
11,21.50943,80.38232,3,3,0.2,0.65,2,0
2,20.64345,76.97596,5,4,0.6,0.3,3,0
18,19.21028,72.75716,5,3,0.1,0.75,3,0
21,21.47912,74.0642,11,5,0.5,0.4,2,1
36,20.55936,78.06884,12,2,0.6,0.35,2,0
16,18.52002,76.71204,5,1,0.8,0.15,3,0
29,16.70492,74.45901,9,8,0.6,0.5,1,1
7,20.33373,76.36326,7,2,0.6,0.25,1,0
28,16.8279,73.20421,11,1,0.1,0.7,2,0
5,18.88117,75.68774,1,8,0.85,0.15,2,0
20,19.01995,77.49838,4,8,0.7,0.3,3,0
7,20.72173,76.17253,8,7,0.6,0.25,1,0
19,21.30529,79.25463,3,6,0.4,0.4,2,0
2,20.62708,76.85319,3,0,0.6,0.3,2,0
16,18.56552,76.5473,7,8,0.8,0.15,1,0
23,18.07553,75.86308,3,1,0.85,0.15,2,0
21,21.52459,74.09509,8,4,0.5,0.4,1,1
22,19.91233,73.71154,4,1,0.5,0.4,3,1
11,21.36915,80.36773,5,5,0.2,0.65,3,0
10,20.05108,80.1145,3,1,0.2,0.7,2,0
10,20.36784,79.97833,1,4,0.2,0.7,2,0
1,19.26778,74.77572,11,3,0.7,0.2,2,1
16,18.33331,76.61679,7,7,0.8,0.15,1,0
19,21.05754,79.0891,7,7,0.4,0.4,1,1
4,19.69467,75.32458,10,8,0.8,0.2,1,0
19,21.31962,79.13637,5,7,0.4,0.4,3,1
5,19.15921,75.9018,8,4,0.85,0.15,1,1
4,20.00382,75.32353,8,4,0.8,0.2,1,0
21,21.32692,74.0943,1,8,0.5,0.4,2,1
5,18.94559,75.78532,12,3,0.85,0.15,2,0
5,19.05413,75.61191,8,1,0.85,0.15,1,0
22,19.87425,73.61804,1,4,0.5,0.4,2,1
36,20.52745,78.24233,2,0,0.6,0.35,2,1
6,20.99807,79.6165,7,0,0.2,0.6,1,0
19,21.05847,79.15639,11,8,0.4,0.4,2,1
35,20.16917,77.03008,6,7,0.65,0.25,1,0
17,18.9323,72.76761,6,5,0.1,0.8,1,0
19,21.32952,79.28171,6,2,0.4,0.4,1,0
31,16.24474,73.4944,5,5,0.1,0.6,3,1
31,16.15319,73.85823,2,5,0.1,0.6,2,1
4,20.04274,75.29443,4,8,0.8,0.2,3,1
1,19.27317,74.77812,9,7,0.7,0.2,1,0
30,17.51138,74.19675,9,4,0.4,0.55,1,0
14,19.72882,76.07827,6,1,0.75,0.2,1,1
18,19.24291,72.70341,7,1,0.1,0.75,1,1
3,20.96086,77.94436,5,4,0.5,0.3,3,0
28,16.99842,73.42231,10,3,0.1,0.7,1,1
32,17.61382,75.94422,3,0,0.9,0.1,2,0
32,17.63134,76.02289,6,5,0.9,0.1,1,0
16,18.36244,76.49121,9,7,0.8,0.15,1,1
15,16.77722,74.08717,5,5,0.2,0.7,3,0
26,18.61707,73.71736,3,3,0.4,0.5,2,0
36,20.58784,78.22808,10,8,0.6,0.35,1,0
19,21.17705,79.20251,6,2,0.4,0.4,1,0
10,20.34424,80.04658,2,3,0.2,0.7,2,0
19,21.16319,79.15876,7,1,0.4,0.4,1,1
17,18.99885,72.95196,7,6,0.1,0.8,1,0
10,20.31849,80.14692,5,2,0.2,0.7,3,0
35,20.22392,77.23814,10,6,0.65,0.25,1,0
19,21.21093,78.95886,5,8,0.4,0.4,3,0
6,21.15318,79.77755,11,5,0.2,0.6,2,1
25,19.29242,76.8625,9,3,0.75,0.25,1,1
22,19.86872,73.88906,8,3,0.5,0.4,1,0
5,19.05204,75.56382,10,8,0.85,0.15,1,0
26,18.63904,73.6728,1,8,0.4,0.5,2,0
18,19.275,72.72191,11,8,0.1,0.75,2,0
21,21.53021,74.3138,8,3,0.5,0.4,1,0
7,20.69708,76.12307,11,4,0.6,0.25,2,0
8,19.93877,79.26748,12,8,0.3,0.5,2,0
20,19.24278,77.24227,7,2,0.7,0.3,1,0
19,21.34706,79.1449,9,0,0.4,0.4,1,0
20,19.00407,77.25563,9,4,0.7,0.3,1,1
7,20.43695,76.05605,2,7,0.6,0.25,2,0
13,20.83661,75.47831,6,0,0.65,0.35,1,1
19,21.14828,79.08259,10,6,0.4,0.4,1,0
30,17.53101,74.14731,2,0,0.4,0.55,2,0
6,21.35344,79.46139,8,8,0.2,0.6,1,1
3,20.89754,77.5847,3,1,0.5,0.3,2,1
11,21.27517,80.25867,10,5,0.2,0.65,1,1
2,20.69017,77.04815,11,4,0.6,0.3,2,1
11,21.35545,80.33898,6,0,0.2,0.65,1,1
20,19.2595,77.13214,4,5,0.7,0.3,3,0
11,21.4512,80.1266,4,7,0.2,0.65,3,0
23,18.24748,75.92529,5,4,0.85,0.15,3,1
23,18.07004,76.00818,9,5,0.85,0.15,1,0
16,18.21268,76.63062,3,4,0.8,0.15,2,0
13,21.1647,75.50022,11,6,0.65,0.35,2,0
9,20.7445,74.70108,10,3,0.6,0.3,1,1
29,17.05798,74.37747,9,4,0.6,0.5,1,0
19,21.00161,79.26157,10,2,0.4,0.4,1,0
16,18.42235,76.48286,5,7,0.8,0.15,3,1
13,21.0186,75.4202,6,6,0.65,0.35,1,0
3,20.8956,77.87439,3,1,0.5,0.3,2,0
20,19.32887,77.46626,1,1,0.7,0.3,2,0
21,21.33378,74.0747,8,8,0.5,0.4,1,1
13,20.93499,75.47571,6,6,0.65,0.35,1,0
22,19.8612,73.59793,3,8,0.5,0.4,2,0
3,20.73414,77.69666,3,1,0.5,0.3,2,0
17,19.20977,72.98343,2,0,0.1,0.8,2,0
36,20.30133,78.23332,9,2,0.6,0.35,1,0
21,21.42673,74.1058,9,2,0.5,0.4,1,0
1,18.94974,74.54194,3,3,0.7,0.2,2,0
19,21.21715,79.28263,6,4,0.4,0.4,1,0
36,20.43893,77.97233,9,6,0.6,0.35,1,0
19,21.18172,79.13424,1,8,0.4,0.4,2,1
18,19.04256,73.06809,8,5,0.1,0.75,1,1
27,18.41451,73.05418,8,4,0.15,0.65,1,1
21,21.56516,74.12924,6,8,0.5,0.4,1,0
9,21.07705,74.86072,3,5,0.6,0.3,2,1
24,19.76318,72.71618,5,1,0.2,0.6,3,1
23,18.21197,76.18866,1,1,0.85,0.15,2,0
34,20.86529,78.56002,2,4,0.5,0.35,2,0
11,21.4649,80.22943,12,0,0.2,0.65,2,0
3,21.02224,77.93094,3,6,0.5,0.3,2,0
9,20.99648,74.6035,10,1,0.6,0.3,1,0
4,19.78544,75.4473,5,5,0.8,0.2,3,0
18,18.98453,72.86465,11,6,0.1,0.75,2,0
30,17.54401,74.1307,5,3,0.4,0.55,3,0
30,17.77764,74.08613,3,1,0.4,0.55,2,0
15,16.65579,74.10655,10,5,0.2,0.7,1,1
29,16.87956,74.60828,7,7,0.6,0.5,1,1
25,19.12812,76.64052,12,7,0.75,0.25,2,0
4,19.7555,75.25344,4,4,0.8,0.2,3,1
7,20.41159,76.21999,8,2,0.6,0.25,1,0
29,17.03695,74.56453,5,4,0.6,0.5,3,1
29,16.93387,74.55952,7,2,0.6,0.5,1,0
35,20.14554,77.07024,6,6,0.65,0.25,1,0
25,19.404,76.95208,12,6,0.75,0.25,2,0
36,20.44765,78.1229,8,1,0.6,0.35,1,0
36,20.25667,78.15379,6,4,0.6,0.35,1,1
18,19.07733,72.81772,9,3,0.1,0.75,1,0
6,21.0435,79.8015,4,1,0.2,0.6,3,1
18,18.93127,72.8297,8,8,0.1,0.75,1,0
33,19.11091,73.15372,10,5,0.15,0.7,1,1
27,18.71051,73.29332,9,3,0.15,0.65,1,0
7,20.37277,76.35722,2,3,0.6,0.25,2,0
7,20.37959,76.20818,7,2,0.6,0.25,1,1
2,20.60877,77.18542,11,3,0.6,0.3,2,0
16,18.43267,76.42658,8,7,0.8,0.15,1,0
28,17.05693,73.32978,9,1,0.1,0.7,1,1
13,21.14143,75.72453,7,4,0.65,0.35,1,1
9,20.70704,74.71152,10,4,0.6,0.3,1,1
3,21.02675,77.68348,1,6,0.5,0.3,2,1
8,20.14697,79.3573,12,7,0.3,0.5,2,0
19,21.3196,79.20672,4,6,0.4,0.4,3,0
5,19.00748,75.84136,2,3,0.85,0.15,2,0
1,18.94202,74.91198,6,0,0.7,0.2,1,1
24,19.85883,72.88436,11,4,0.2,0.6,2,0
10,20.17905,80.11103,2,8,0.2,0.7,2,1
28,16.82133,73.48401,6,8,0.1,0.7,1,0
35,20.24139,77.12233,7,4,0.65,0.25,1,0
27,18.51889,73.14416,12,2,0.15,0.65,2,1
13,20.99218,75.46463,8,1,0.65,0.35,1,1
11,21.45232,80.34092,1,2,0.2,0.65,2,0
12,19.53508,77.06767,10,5,0.7,0.2,1,1
3,21.09148,77.75681,10,4,0.5,0.3,1,1
24,19.64968,72.6364,2,6,0.2,0.6,2,1
17,19.03064,72.78591,11,3,0.1,0.8,2,0
18,19.10419,72.84431,7,3,0.1,0.75,1,0
12,19.7918,77.09278,10,1,0.7,0.2,1,0
6,21.08146,79.52178,4,2,0.2,0.6,3,0
4,19.77637,75.21248,8,6,0.8,0.2,1,0
16,18.28505,76.63136,6,6,0.8,0.15,1,0
21,21.5097,74.20629,10,0,0.5,0.4,1,1
18,19.2361,72.77937,8,3,0.1,0.75,1,1
35,20.22731,77.20598,4,8,0.65,0.25,3,1
7,20.59138,76.24095,10,3,0.6,0.25,1,1
3,21.00794,77.71368,10,7,0.5,0.3,1,0
16,18.37261,76.38734,12,5,0.8,0.15,2,1
28,17.16039,73.31078,5,6,0.1,0.7,3,0
17,18.99571,72.83568,10,0,0.1,0.8,1,0
33,19.11245,73.12108,3,5,0.15,0.7,2,1
5,18.98076,75.5725,11,1,0.85,0.15,2,0
2,20.57658,77.00459,9,2,0.6,0.3,1,0
32,17.74155,75.99789,11,5,0.9,0.1,2,1
33,19.15242,73.07101,8,3,0.15,0.7,1,1
24,19.51484,72.74072,11,4,0.2,0.6,2,0
23,18.11493,76.23116,7,2,0.85,0.15,1,0
25,19.1254,76.5709,12,6,0.75,0.25,2,1
35,19.91148,77.03946,4,8,0.65,0.25,3,0
9,20.71447,74.93878,11,3,0.6,0.3,2,0
32,17.57255,75.87472,1,0,0.9,0.1,2,0
18,19.29768,73.05869,10,5,0.1,0.75,1,1
6,21.12295,79.51893,8,8,0.2,0.6,1,0
17,19.21726,73.00851,3,1,0.1,0.8,2,0
16,18.39069,76.46285,2,1,0.8,0.15,2,0
23,18.1827,75.99661,11,0,0.85,0.15,2,1
12,19.78214,77.33748,4,7,0.7,0.2,3,1
8,20.07143,79.48129,12,4,0.3,0.5,2,1
13,21.0709,75.75897,1,0,0.65,0.35,2,0
25,19.37503,76.6455,2,3,0.75,0.25,2,0
21,21.19884,74.13388,12,4,0.5,0.4,2,0
8,20.09981,79.28385,8,6,0.3,0.5,1,0
5,18.94081,75.70462,5,7,0.85,0.15,3,1
9,20.89863,74.77001,4,6,0.6,0.3,3,0
34,20.90396,78.78694,8,1,0.5,0.35,1,1
21,21.18929,74.22653,2,8,0.5,0.4,2,0
30,17.53032,73.98376,2,5,0.4,0.55,2,0
10,20.0741,80.08232,7,6,0.2,0.7,1,0
28,17.18166,73.41312,5,8,0.1,0.7,3,0
27,18.47067,73.09712,12,5,0.15,0.65,2,0
12,19.85526,76.96963,1,6,0.7,0.2,2,0
18,19.03631,72.79192,4,7,0.1,0.75,3,0
18,19.1415,73.06192,3,7,0.1,0.75,2,0
31,16.43429,73.715,8,4,0.1,0.6,1,1
18,19.24071,72.69674,9,1,0.1,0.75,1,1
35,20.19645,77.23345,10,2,0.65,0.25,1,0
10,20.18106,80.15909,11,2,0.2,0.7,2,0
4,19.82308,75.14413,5,4,0.8,0.2,3,1
11,21.63645,80.04853,3,6,0.2,0.65,2,0
22,20.01841,73.81187,10,0,0.5,0.4,1,1
24,19.64947,72.60572,8,8,0.2,0.6,1,0
17,19.25697,73.07177,2,2,0.1,0.8,2,0
1,19.1748,74.88033,4,8,0.7,0.2,3,0
15,16.8927,74.40968,4,7,0.2,0.7,3,0
15,16.80624,74.07829,5,6,0.2,0.7,3,0
2,20.76759,76.92123,12,1,0.6,0.3,2,0
28,16.91445,73.46363,5,0,0.1,0.7,3,0
6,21.27447,79.45493,4,3,0.2,0.6,3,0
29,16.8224,74.59588,1,6,0.6,0.5,2,1
6,21.24098,79.65955,10,8,0.2,0.6,1,0
23,18.02177,76.18182,3,3,0.85,0.15,2,0
32,17.70532,75.70583,7,7,0.9,0.1,1,0
21,21.41214,74.14675,6,1,0.5,0.4,1,0
1,18.93725,74.88127,2,3,0.7,0.2,2,0
8,20.13673,79.35158,6,5,0.3,0.5,1,0
32,17.84359,75.72204,10,1,0.9,0.1,1,0
26,18.66849,73.66771,11,8,0.4,0.5,2,0
23,18.08908,75.99016,6,8,0.85,0.15,1,1
18,19.17007,73.01409,12,6,0.1,0.75,2,0
4,19.92289,75.50642,4,2,0.8,0.2,3,1
25,19.39484,76.81394,7,0,0.75,0.25,1,1
13,20.85012,75.65616,4,3,0.65,0.35,3,0
27,18.48817,73.35249,11,5,0.15,0.65,2,1
15,16.76303,74.23345,6,5,0.2,0.7,1,1
33,19.3515,73.06517,9,2,0.15,0.7,1,0
2,20.64526,76.80448,5,6,0.6,0.3,3,0
21,21.26592,74.26348,12,1,0.5,0.4,2,0
25,19.15114,76.96661,6,4,0.75,0.25,1,1
1,19.28866,74.54848,6,6,0.7,0.2,1,0
23,18.12658,75.94028,4,4,0.85,0.15,3,0
13,20.87337,75.68402,12,6,0.65,0.35,2,1
10,20.36335,80.13871,3,6,0.2,0.7,2,0
21,21.37878,74.13803,11,5,0.5,0.4,2,1
15,16.62329,74.30764,6,0,0.2,0.7,1,0
8,20.08171,79.39524,5,4,0.3,0.5,3,0
19,21.10761,79.05369,1,6,0.4,0.4,2,1
17,18.95727,73.00377,6,7,0.1,0.8,1,0
4,19.7358,75.26379,1,0,0.8,0.2,2,0
9,20.84212,74.57401,9,7,0.6,0.3,1,0
24,19.79271,72.62388,5,2,0.2,0.6,3,0
13,20.9176,75.66791,11,6,0.65,0.35,2,0
34,20.58765,78.40313,7,5,0.5,0.35,1,0
8,20.06424,79.1096,6,5,0.3,0.5,1,1
36,20.41341,77.94646,9,1,0.6,0.35,1,1
12,19.64479,76.95021,9,1,0.7,0.2,1,1
10,20.29705,79.86145,5,8,0.2,0.7,3,1
2,20.59645,77.09449,12,7,0.6,0.3,2,1
5,18.86152,75.57078,12,8,0.85,0.15,2,0
13,20.89465,75.74341,1,1,0.65,0.35,2,0
13,20.92936,75.37309,3,1,0.65,0.35,2,0
34,20.57145,78.48167,8,0,0.5,0.35,1,0
20,19.25305,77.139,7,2,0.7,0.3,1,0
24,19.68816,72.78891,9,4,0.2,0.6,1,1
4,19.88792,75.21634,7,5,0.8,0.2,1,0
28,16.97572,73.35986,12,5,0.1,0.7,2,1
5,19.14891,75.79414,12,2,0.85,0.15,2,1
14,19.68875,75.95133,3,3,0.75,0.2,2,0
11,21.61514,80.13181,4,7,0.2,0.65,3,0
12,19.87548,77.2945,8,6,0.7,0.2,1,0
26,18.58586,73.83095,8,6,0.4,0.5,1,1
19,21.17042,79.11184,12,1,0.4,0.4,2,0
34,20.68309,78.76855,5,2,0.5,0.35,3,0
31,16.15274,73.79097,2,1,0.1,0.6,2,0
35,20.0339,76.99095,6,5,0.65,0.25,1,0
4,19.81208,75.4969,1,7,0.8,0.2,2,0
7,20.48315,76.28441,5,2,0.6,0.25,3,0
20,19.28461,77.1427,9,5,0.7,0.3,1,0
10,20.2054,79.82809,3,1,0.2,0.7,2,1
30,17.68517,73.82891,3,1,0.4,0.55,2,0
6,21.29105,79.70321,7,4,0.2,0.6,1,1
1,19.19915,74.70321,4,7,0.7,0.2,3,1
18,19.21958,72.90936,5,4,0.1,0.75,3,0
28,16.98291,73.30546,1,0,0.1,0.7,2,0
29,16.85936,74.61255,12,5,0.6,0.5,2,1
20,19.05538,77.39927,9,7,0.7,0.3,1,0
30,17.8375,74.108,9,5,0.4,0.55,1,0
1,18.91491,74.84391,11,7,0.7,0.2,2,0
36,20.51814,77.93657,6,3,0.6,0.35,1,0
24,19.77718,72.95673,5,0,0.2,0.6,3,0
3,20.95491,77.83397,8,4,0.5,0.3,1,1
8,19.96112,79.46782,5,2,0.3,0.5,3,0
8,20.15211,79.13803,3,5,0.3,0.5,2,1
24,19.62823,72.6408,5,1,0.2,0.6,3,0
26,18.60949,73.72385,2,6,0.4,0.5,2,1
19,21.28241,79.15282,6,3,0.4,0.4,1,1
32,17.70016,76.07022,5,0,0.9,0.1,3,1
14,19.99021,75.98792,7,6,0.75,0.2,1,0
33,19.07085,73.29586,10,6,0.15,0.7,1,0
3,20.75307,77.57378,6,3,0.5,0.3,1,0
20,19.05949,77.26314,6,6,0.7,0.3,1,0
32,17.50847,76.03425,9,6,0.9,0.1,1,0
35,19.9619,77.04899,12,6,0.65,0.25,2,0
24,19.51241,72.84347,10,0,0.2,0.6,1,0
23,18.11833,75.87569,6,0,0.85,0.15,1,1
22,20.20734,73.93849,2,0,0.5,0.4,2,0
25,19.26672,76.7755,6,5,0.75,0.25,1,0
3,20.80836,77.81336,4,0,0.5,0.3,3,1
25,19.32457,76.75752,6,7,0.75,0.25,1,0
6,21.15401,79.6691,10,4,0.2,0.6,1,1
33,19.04496,73.19453,10,6,0.15,0.7,1,0
31,16.46477,73.78968,6,7,0.1,0.6,1,0
