district_code,crop_code,season_code,area_hectares,irrigation_type,sowing_month,historical_yield_avg,rainfall_deviation,yield
5,17,3,6.80023057224377,0,5,21.909086989704402,-41.80020456598758,15.064404034581358
34,8,1,7.630022172732121,6,10,24.062158530019047,-12.964872320670551,13.769179769912611
11,8,1,1.3868200504677202,6,9,18.21075504151231,-18.078048954430738,15.680977956098337
3,22,3,11.989417681895135,5,7,17.543868909055472,45.84288292383093,16.261430995294212
33,12,2,14.577517413614201,4,7,38.302787969639496,-38.188407350773375,119.54874086817036
11,21,3,15.58362420972101,0,10,19.749456179624435,39.01499966261393,10.4814519171206
16,8,4,3.4214175778990144,2,2,23.33240387654869,-4.356536793308507,13.480443926652674
18,19,1,9.161101910093755,0,8,28.228792473748328,-45.25010913820986,93.59716587988602
30,3,2,3.948832635831355,0,3,23.696678315078213,22.886635247791247,10.463321924697725
10,18,1,13.411483302657853,2,9,36.75333208446948,-39.91207377210954,16.17759367509633
18,21,2,3.5799542622244784,0,6,37.51786908616931,-26.299592171006914,7.820820620835271
19,19,3,18.13119183714346,6,9,23.149761434838016,29.97288349586134,324.3293729859592
36,19,1,4.99737559039756,5,9,17.300692404167837,-34.526799102469774,161.50963193640635
13,15,2,6.182344192620774,1,7,20.253955850179427,-17.452995676015803,93.05282245728125
3,6,2,17.092673281944496,2,10,26.859823018376595,-13.900171016184302,709.2263195698013
10,16,1,9.440118397841614,1,12,22.212026055843197,8.880256881542401,49.70465246070709
1,8,3,0.967920943101424,4,8,26.336805938288624,28.993329677907624,16.19102000500131
27,16,2,10.144431898451593,3,2,33.96758749302181,-26.918873902264128,60.00627621331981
8,18,4,2.1485950399123994,0,5,25.515960844392215,-29.421708061729547,15.066038369817772
17,20,1,19.71422201440256,1,3,19.924936405198466,-27.8097406375965,193.72068739991153
9,16,1,11.968175623884246,1,1,23.94919101462331,-11.838812578186463,61.05391035709839
6,11,2,5.50238604341408,6,6,33.57453045371333,3.5103162576888423,102.86616033628586
25,7,1,11.492494751178546,0,12,25.60155300534445,-48.65550455384503,1.874317740411773
28,17,4,1.9989085159442195,0,9,21.238446324275966,28.029758538250306,27.58151471897546
33,17,1,16.097880433241933,4,2,25.685290980183296,42.671618463176955,35.24471126613889
9,12,3,18.54389705035119,4,9,26.370167192066493,34.35195577082182,134.63570404748066
18,13,2,17.551665570020113,4,8,22.409430119426204,-46.281548826673976,81.00330391610504
21,10,1,7.164273244821974,2,11,39.892127229825974,2.450468972057898,218.3461858611138
2,7,1,6.852478333045686,3,9,34.19065047221643,31.402711130257146,5.205052274183286
36,14,2,1.1842084187178499,2,5,32.31137467385233,-15.58855314214037,176.84220810779038
15,23,2,13.202306994667875,0,2,36.37167461425361,39.70373779165506,6.305187295258979
28,1,1,10.930643291701001,2,10,31.660479894136152,38.68796784711304,23.77603544359239
18,17,4,9.457254240883156,0,10,34.7745085763778,-35.829547921624616,24.746826294819158
34,4,1,18.198803590026788,0,6,25.313141112968076,-0.6369229870295996,4.201120489476635
22,21,2,3.773638571115503,5,7,27.509294247733195,-47.43325172587007,11.955362275257277
11,5,2,0.6884922004585555,0,3,16.174909582571235,-21.814039222147308,18.30611868622599
13,20,1,1.9296708163549259,5,6,22.016159785220395,31.18728380197416,230.29922823519112
4,24,4,4.855743037633694,0,6,24.2003102308329,47.51406056798183,5.33730431413862
22,23,1,1.1490682106374104,0,8,30.636755635483244,41.33232564076998,7.951482299319892
7,25,1,10.305452357541142,2,1,26.605282119847587,-45.741963019880096,6.112204835654363
24,7,1,6.624763877054772,3,4,30.195956560582488,42.67305251184001,5.971937158272545
4,10,2,4.019418657328587,2,1,32.833183362847045,32.264817684454044,249.40411378501096
28,17,2,15.126639461498911,4,8,16.067966691691762,36.77025167507348,64.68421367887079
15,7,2,4.486800861534336,0,2,21.45694367509036,41.4826775285687,4.5171992229504845
1,1,1,13.908299469378969,5,8,19.27259681361831,-1.182008245271561,25.214352530036237
3,7,1,7.310665664028959,0,3,19.686377979274283,-28.878170623956468,2.6188670795391413
14,26,3,10.480641332919813,4,8,27.578134890799788,-47.89759131270831,6.523445405443952
1,24,1,18.710407277100735,1,6,33.49946941249813,-47.64517292863499,5.583047291864832
21,11,3,1.22835687890835,4,1,21.819425848134433,14.251142282407315,149.84442979426692
29,9,1,10.255157895810507,3,7,35.611230953392806,-16.27199106961205,11.04820652039661
5,12,3,17.161247726388556,0,7,37.311412930214345,-0.41033476703142924,63.46077236011955
10,3,1,11.965497843221796,5,6,23.76334680050881,-36.86648229239322,11.371012985651932
28,4,2,5.898975080820554,0,1,32.033913473855634,47.551336618476455,8.545064779406015
21,4,1,8.25478213532817,0,5,17.926232352127702,-37.00570004102693,6.333444924917434
7,28,1,13.765179760207204,4,1,33.60070713714555,-5.519365638849152,5.141121490375221
3,25,1,17.87083193911916,0,1,19.12559688691547,-5.664646689447359,6.092527005007125
20,13,1,1.300794288058926,0,6,32.18539509427552,-49.136144368739444,36.07260687250461
19,23,1,1.89500702686234,2,8,25.547500086504613,16.779797392694988,9.070727937332805
35,19,2,6.838504710386958,4,1,38.21140804046352,3.821057267419583,247.65738664172423
4,10,2,5.039203846530841,0,2,26.611514545809932,-0.25038112694881676,104.01319579582457
5,5,3,5.666152281336918,2,5,15.772570436689868,31.808483835964097,27.917285402796356
1,7,2,4.814764973204678,3,8,27.016725906147425,-25.88628132516593,3.9702107635209987
4,24,2,4.318588452675575,4,11,34.88746859649983,36.10968097847517,10.46939792924879
12,16,2,3.0471673539511897,5,4,31.177108272171246,36.47786630165497,79.74600148533888
27,1,2,18.71210557000714,3,5,39.15787991536685,32.68623159166012,30.4285936004935
23,12,2,3.3116945461699845,3,10,36.08181225161864,-15.860222496067465,97.95857863696075
25,2,3,4.485873607927955,1,5,28.163791572439074,-33.74425601543477,24.481704024787437
21,7,1,5.302181617625322,0,3,20.163014140134955,-2.482289062011546,3.333319764990415
24,11,1,18.6937900260432,3,6,15.094365745553077,-24.01589416736324,108.31907116012482
25,13,2,15.236425605221152,6,5,39.5125599250342,-44.78184547402617,85.1184908360038
32,2,1,15.899138891152537,3,2,38.45799245756675,-22.052998796056965,33.59450069324091
32,7,3,2.542786061000712,0,10,21.85359985187982,-3.087168832271246,2.6039250489377466
5,15,3,16.808042562805596,1,4,30.955394655593178,-38.726445652603445,67.79047648087112
36,25,1,8.45976509543965,2,11,33.23098907215385,44.43337338771727,11.676635003138122
16,11,1,5.625049011141581,3,4,29.450336525814876,15.61011811911932,139.15198124566095
33,2,2,11.727126628646056,3,7,36.07404187095244,-36.36592688166166,25.333278023763487
21,7,2,16.532566663426312,2,7,16.945616210800345,31.206420078964996,4.949190625649228
9,4,1,15.683716945960732,0,9,37.412350853755335,42.808829581412496,10.047107392629435
6,11,2,17.854950910332075,5,10,24.800475279162303,-23.72159288364417,111.42852003307588
35,2,2,18.598577627301157,3,12,27.017250539369787,-35.6747242555972,26.76411783569886
22,16,1,5.143380392841117,0,2,26.118341260541804,-17.752449695743834,36.300701235105336
5,7,1,8.765228936300797,0,6,28.282155574233872,33.22487996285261,3.142325396722123
23,13,3,0.7852565144988652,5,2,29.954211797143838,-32.49061071504025,58.67643890071844
17,5,1,17.64677235566867,4,9,32.758585824479795,27.934658681203416,33.13705329805423
12,17,3,3.514156953757967,1,2,28.123508476880104,21.62632617932117,37.026813940851156
23,21,2,17.298758840682538,0,6,32.11933140022226,15.136670755601287,8.482029976317438
16,12,2,6.923052778738629,0,8,23.457436089767512,-6.668250065137613,77.2456283924045
3,28,3,7.678605004632195,0,6,38.41702175644967,-13.322971709905019,3.6681060969987893
30,19,3,1.2630789624352579,2,12,16.61327549499423,-41.47420245780111,157.91120443473332
22,7,1,6.8741364004237315,2,3,28.638515214027336,-14.264421473842795,3.9842992398795984
9,6,1,17.82309181462465,2,5,17.184904400542866,10.184180618916628,814.7561993380123
29,8,3,0.9981743218712807,3,4,26.06917590092326,39.820921614617106,14.422287123390786
23,13,2,8.423385724411144,0,1,21.439558941320747,33.312453815983275,71.92419540677002
13,5,1,1.1122927813484522,0,5,38.422586239566186,-46.77842697599493,12.332120027471845
32,2,4,7.733006789626766,1,10,15.326884659648584,-36.11371048405029,24.711078266065446
23,9,1,3.866492495215678,0,12,24.780090778536426,34.848797810479326,8.805918865855196
17,11,1,5.418258668733254,0,5,34.55106874267386,43.93183650492229,116.3425205115651
21,24,1,17.61316827664767,2,7,19.711535316286643,-44.41911554267594,3.6148824141189633
2,6,2,9.002959802126874,4,12,35.38970511665632,20.125206410030685,1195.1665025106565
6,26,2,5.839060832337288,3,7,36.493127195620595,-13.426688553577328,8.411935529332062
18,7,1,11.992098370035682,4,2,32.70007499114425,-13.570975252483223,5.069507746373165
30,25,1,3.271085716735356,3,4,20.22672956065427,14.266919252572151,9.18611368120476
22,7,1,5.558136344706689,3,1,21.800966414539058,31.021608791671,4.817943153281052
33,19,2,11.151835368256327,0,5,19.17336821738405,-22.516244911963636,122.07909170904185
30,6,1,5.131699316037342,6,5,19.601593430034992,20.535434406721095,947.331729748326
17,11,4,13.742990879317029,0,4,15.912307411884383,13.587630877435174,89.94394464225522
32,11,1,10.08408039406069,0,10,36.43287702995666,1.732066160423841,78.63264196198683
14,7,4,15.553786869966473,0,12,28.212557185695893,10.242574881542033,2.8956267473503767
10,2,1,18.990768446588138,6,12,23.193980597176292,-48.19466170919745,27.722879144184944
36,19,3,2.7581953422744507,6,7,22.239424901585203,-49.593407005233594,181.22663728612605
34,4,1,7.0259676946986245,3,6,28.61740741118966,5.04385666923519,11.150277362689431
9,26,1,6.731206726128928,2,10,23.167120544748727,2.410846476674436,9.877457233747364
28,6,3,3.448066927076458,2,3,36.5929493752587,-42.86647946726446,443.1694798214598
11,17,3,16.30091117800268,6,2,20.27393587592277,-0.7973673376935437,44.20341634993651
14,25,2,15.317634728756405,3,4,37.05754478532132,25.75287750271029,12.84113540042584
19,5,2,9.94629668127078,5,9,31.60231132508573,4.120244401510618,29.094584586207663
15,28,2,10.986530166994887,0,10,38.91573051137425,1.7614290757941546,4.857958768049934
28,7,3,1.6611106910486768,0,5,15.377681040892336,21.79084539257711,2.8601492846608987
24,9,1,11.332393370377389,4,1,16.47738914277891,-32.815579304688896,10.955130093101001
8,25,2,15.93115971838291,0,11,27.52236484841433,-4.251946785123373,7.948546119900444
9,1,2,11.689637684885215,5,3,37.80947075080121,-35.19521230965438,21.742057275989783
33,1,1,5.6734742173481685,2,9,33.269873788253626,2.3840296917740034,19.87670660539545
33,19,3,13.517191310519577,5,7,30.553398312983333,9.194143246864769,242.83938336307554
19,6,1,7.54902438432233,0,3,15.790053891504595,-37.8326698382244,337.98824802136687
3,18,1,11.125029043571837,3,1,23.85409471031523,-42.44848019384418,25.775190340182796
10,10,2,10.007524583939032,1,4,23.646322322571432,-33.32663888841371,196.81948058573374
1,28,2,7.932912518821012,2,9,28.552142056497644,8.633762331462137,4.707889949372514
29,11,1,14.518120617685634,2,12,21.445694483669044,-31.038083880208344,119.83562860390838
34,1,1,17.735584183724693,6,7,21.678892879444,-22.475669003230404,21.754316213236386
13,1,4,0.6016441103000364,3,5,30.521520001918987,20.254594618612472,17.588619008513046
1,13,1,18.70552212499216,0,11,38.61418858285391,-25.16551729698643,35.28419217354506
34,5,2,10.474545153622886,5,6,31.504477590917382,-10.247301054443092,31.100223422917313
29,20,2,14.164271667083671,0,1,31.703253099525877,42.88453597002369,134.33814172776468
13,1,2,17.184679040429604,1,7,39.655370334702894,32.49966113611123,25.662220364214527
29,20,4,9.608522000128264,0,12,18.836954176744754,-24.452774984183844,112.34093198684067
24,3,2,16.78199443061536,4,5,15.845869355009011,9.757580140181474,17.06077813773149
26,18,2,3.9635864793764433,0,7,33.637848768657456,16.580442269766777,20.533123087328775
17,9,2,3.603766922356382,0,5,25.9696858297468,40.024150973112796,9.14583332240431
7,14,2,13.320691692694995,5,5,25.720583868800155,4.746731677253592,329.1309388122683
13,27,2,17.467788608258875,4,3,20.632584409075807,6.128687758277437,10.92009034296555
5,17,3,17.90231046195277,0,5,27.67157601297596,38.84472134774499,31.13451453652024
26,23,1,13.05293893835631,3,8,26.05430859312183,-44.56182448186116,6.704532824731535
3,14,1,10.74703998908169,5,8,23.636250196158215,12.814132251000274,389.03879906681414
7,4,1,6.962165210082066,0,2,26.06862898346047,-8.335079352220774,6.89342352835284
1,5,1,19.61000810418696,4,11,24.595869268072246,40.976338499608644,36.758444368096434
17,26,1,6.734065889991884,2,1,38.497408952238416,46.054027158178044,11.1611443777955
25,21,3,15.011629091016067,3,2,39.50629143689588,-32.97527357739833,9.608824652457198
3,17,2,10.873645098147515,1,11,35.997523312793845,-21.853152938195986,46.60763192690746
15,22,2,12.36599067924426,3,7,39.76035227530312,-22.654209723727526,13.800907595924707
29,25,2,8.17287073647821,0,3,21.6429857257295,-39.9372372738279,5.188303785393858
32,2,3,19.314050946708832,3,8,36.07312774797349,-1.7056094528701138,30.959613720764853
26,23,2,11.647805358935786,0,4,25.165725297565526,1.3081410729525516,5.501443606318818
16,22,3,18.786858793946404,1,10,33.65340994444384,7.297825965955425,15.139309323990052
25,5,1,0.6480326153913254,0,10,20.03481601576183,16.295836644625524,16.576946352214204
28,4,4,11.667076372226859,4,8,35.29890224353268,-43.70825475352574,12.172817879864645
9,4,2,14.485144349642793,0,2,17.08661065392299,12.248354579239404,6.009198001191054
1,6,1,15.029063337663251,1,5,21.763942667910094,41.38092881740528,1218.619635567857
29,20,2,18.147049194742785,1,6,35.54881542117889,-4.500902101726531,146.4948733443747
22,21,2,0.5858313755738325,3,1,33.67898054554629,-39.32875566821961,10.025544278449336
16,13,1,0.5064381055597905,1,1,27.53116887478223,-41.40559732715704,77.52996462032286
7,22,2,9.709137485506698,3,9,31.819819357255223,-21.82477370890956,18.44413010847497
14,5,1,1.0712272476047278,0,5,19.63935061239824,25.252462629734083,19.003647259613324
29,23,1,19.503384796416306,0,4,31.694090558657,-23.90003446824094,4.531041113773471
19,25,4,4.830270903557143,2,1,15.199404183537313,31.433091230117128,11.925151004540101
19,26,2,9.716962222614471,5,3,35.830396684537654,31.965914696596414,13.979008245934388
2,23,3,1.6921837852383603,0,4,27.90719019997359,-4.288816196828918,5.057514227037292
15,7,2,10.679944115339541,0,11,38.59696129023955,-19.921115709602553,2.8499967997307043
3,20,1,7.909144440374466,0,11,26.954106683069547,9.766715270903582,119.46713451328863
11,1,2,1.3708705631058633,2,5,25.827182058158527,31.053014895681045,30.325936073635287
30,14,2,7.034923200576382,1,10,26.25132030994535,-43.54292019991563,207.37651714556236
18,24,4,8.133002394345684,4,12,23.9932155068824,45.342354332660236,12.240658884025224
2,4,1,19.80346907986133,0,5,19.16687709606635,14.59002749416058,9.007795418558388
32,17,3,4.553774502427822,0,10,36.05156817363764,-10.185224369435588,31.166235189166095
8,21,4,11.123202499716944,0,8,24.72713519395737,0.6019235536605692,10.1020497700393
22,14,2,19.752653209373257,2,3,28.227710704721463,-11.44075032231423,272.9459587898463
6,16,4,15.944374554832635,3,7,15.497172911585912,-8.738897087055989,61.2422578741661
12,14,1,19.870666267200733,0,6,16.506346817849977,9.56166108421207,257.3430818002144
36,16,4,19.381817135873302,5,10,29.929580736946114,-43.97595031428296,39.98048803744067
15,24,2,10.046021070836009,0,11,36.98070206284022,-32.46228750150378,4.444677067341837
28,20,1,14.079329072476032,3,10,27.334895700651863,-27.29604301964743,91.88245987503794
18,28,4,2.6536409753524466,2,10,19.124364515126583,-9.248572572165692,4.538508219595815
2,8,2,9.102402088412637,0,11,17.903182859149222,-12.894247042268958,11.584339770587434
13,24,2,16.2758615742006,4,6,37.4947000348231,22.220455966846302,12.203266228565582
15,3,2,10.354038759054296,4,10,32.540946350381425,-24.082063129267706,14.944841494813632
20,25,1,14.202631139936022,1,9,39.154888862786436,-44.292786639294654,8.634999403045022
29,19,2,15.042150934693401,2,7,17.058715533597493,-44.4557753847769,138.0130438353739
29,1,3,5.44264825423643,0,11,37.56532137558533,-48.86869142266871,11.48569095723778
3,2,1,17.576137772380026,3,7,36.1408078131704,-46.197399346066234,16.11015987510044
19,15,1,9.46653740272899,0,11,37.329629573103844,35.866067474775434,88.92985855138004
3,22,1,4.598609520620103,4,1,15.144073915178488,19.72429177797467,17.100677561829368
14,28,2,17.375609694874655,0,1,33.547587013179864,49.59311658980421,6.127059213474813
4,10,2,8.647466719071947,0,9,28.723452854040975,-47.968727187829344,112.69361081910115
11,18,3,15.131092548404535,0,9,29.32948584396049,34.900155107531944,16.929398337260725
31,22,4,11.186644908321062,0,12,26.73004968381889,19.605632926624352,13.144241972844714
32,14,2,7.946499168572759,2,11,33.56692294370548,14.034243147649292,248.403285495352
27,17,1,16.2925900932521,0,10,39.995982261910115,-14.346787438081613,25.43174418407566
30,27,4,11.897163667069954,3,3,32.763458981854086,-12.327258521002136,11.021939388545785
2,13,3,8.115960997327118,0,11,31.951260400983074,34.55611905103042,64.62032033210843
9,1,2,2.6371584715349767,3,11,31.360942892002022,21.348387826129056,24.606462423263515
28,5,2,17.961183618450804,2,8,32.38029174618394,17.031658035231104,32.254471635259804
31,26,4,1.1916569141624977,6,9,23.552811685770813,-46.93506715502227,7.6634616815821985
34,13,2,17.332153293177097,6,1,23.005493591660468,-31.56803643612893,64.11963077956753
15,27,1,7.519249735221532,4,12,34.608449456762656,46.262446023701,14.527594015959439
25,25,2,12.967105888277414,3,3,16.32720043382414,-4.562875020981224,11.088669515383971
36,14,1,18.482894614795864,1,6,33.98119345508459,28.139323022423795,386.6357737317699
8,24,1,3.458279002326019,3,4,35.346039629239215,-11.067477377757662,7.788377216082074
9,3,2,11.555534274956798,6,8,28.039948989656693,26.432287714317198,14.719087615617209
32,15,1,15.406440816218744,0,9,37.75370238532538,-38.07874318944889,70.57830120443788
17,19,1,15.272884738021618,2,7,26.82718592867961,-45.78719803727024,145.09999956493354
35,17,1,10.749822334690327,0,11,19.45216670239611,-3.3823428479381477,22.84418924375803
19,3,2,12.682419468175933,2,1,24.03496621766682,9.164619672449504,12.729276799113455
29,16,3,15.271776385590469,1,2,37.64668764827715,-17.629810869355865,46.857236289997964
7,14,4,16.900038936269528,2,1,39.843457208109676,21.60046279797784,273.6302717501436
28,12,1,15.355355389079342,2,9,25.546349174737085,-0.41803511127158544,95.1916677762285
9,28,2,7.403096392034231,6,4,19.171163639841446,42.83168475434425,6.848878851613465
28,12,4,19.936164820625795,2,10,22.158232005853446,-41.50094825197711,87.60820800193122
6,11,1,8.972802527526436,4,8,28.8324085628491,-43.34316355989199,109.79023289121194
29,17,2,0.9770617037992018,0,5,29.302397956928665,40.5121852246986,22.70189548411093
17,8,3,7.57103055591651,1,5,30.7514851673395,16.910713280740893,18.613359794703857
16,17,1,2.9917676141899436,1,5,35.883834314313674,17.11182881315382,39.377770831854356
23,21,3,2.8681310067033126,0,11,32.78035379220069,-47.244477771923385,8.084048055550042
31,25,3,5.98993328208444,1,5,21.521005662562672,43.767522548859816,10.829494872425839
3,23,1,1.5408221364565864,2,3,24.87610151740001,27.1825055930466,8.298966340681842
21,20,1,13.92598767398648,2,6,35.995414595100335,26.431481780634712,208.69187055993007
26,11,1,1.9427832419371491,2,1,30.834566765142775,41.192964134704354,92.3079539806628
36,25,1,4.464146331001145,1,8,19.16045120611809,7.815316609030752,12.184931222917871
22,25,2,2.311544432635328,0,4,23.138470102007965,-10.533360943619371,7.6952634003329
12,2,2,1.731770752609106,2,6,34.77727281077253,-1.9320831414499509,33.07405294638431
13,10,1,5.721157478021063,0,2,19.302353083084515,27.724070331715595,149.5074473909333
11,10,4,11.652029869377214,0,2,32.27626631801949,26.872998251385184,144.88266108614877
16,11,1,19.311368350713416,0,8,29.088413405789325,10.958662142773548,68.43501823943676
8,28,1,17.573354759817324,0,1,18.686872660028627,-28.191964004024882,3.8748608692145257
2,6,1,17.58071154618383,0,8,32.22197310077341,31.888409134703508,645.2146681966277
30,4,2,3.933307202734323,0,10,18.558724266379244,14.724156821019662,7.385634439969383
30,24,2,5.665690273207492,0,10,24.96088947774203,-27.87379791050908,3.7418985920274426
12,12,1,1.989669677508461,3,1,22.713998113113007,-1.9355550242662858,111.46889605258734
10,11,1,15.680132628346108,0,9,32.25024881717394,49.720633074785795,99.80687943966956
11,23,3,1.861417878968458,1,1,34.559058915166304,-17.162016091960332,5.196319133666509
15,23,4,11.355565581006639,5,4,19.207914548897836,-38.34393852291491,7.187393927510549
16,27,1,5.33357366031704,3,9,35.29991856497354,-47.8332582815832,7.0655485281006785
17,26,1,5.247189863560522,0,1,15.180351399863946,-31.53676428395704,5.336767228159483
26,25,2,19.8191385773283,5,9,28.251463683563323,-31.30336939362871,9.931763828747284
2,13,2,15.25720623608148,0,8,27.919722246866847,35.80684448663156,66.5951133766113
12,5,1,16.820317486675478,0,5,30.595535768795493,-34.384525080249375,15.16244435611087
26,6,4,11.653662364208246,6,6,20.992513258366873,36.26509418784305,1300.7454590876794
23,1,2,17.48477860417811,4,5,15.246420748255035,-41.32834915568604,23.331386695205225
18,6,2,13.087065513743882,1,4,26.369072903534985,40.664429985063364,980.1740304377852
32,18,2,18.950387243528734,3,12,16.785155281456362,-24.364649807866257,18.551928324127577
3,22,4,5.986102427889917,3,10,37.304847170171705,11.149806199020304,19.94591882022141
3,9,3,12.108731142766453,0,12,19.341658142229335,-34.0272815221188,3.966367982739011
30,24,1,13.957561284769396,0,4,25.630824187466516,-10.994436832639352,4.615593956615437
1,25,1,8.162277448042229,1,10,25.85000975600959,-41.42321953165505,11.795317690153611
30,15,2,17.65430565687904,5,8,28.82161619595512,7.952820425684237,92.07353650310047
32,26,1,19.60616168053101,0,8,34.56330871925993,-15.412251347181204,4.302469939693024
28,8,2,10.128505081766901,3,9,26.80370376271949,35.21500836121598,20.030552892248252
21,19,3,8.117492768684611,0,3,15.643831680511827,-31.818352170077226,93.14836547919519
13,24,2,9.702789606850944,1,10,34.27776027937723,-22.001193557868824,7.070738321897181
27,16,4,17.128366541772667,2,8,17.054332865522287,-32.274532262270654,44.60524717940791
36,6,1,13.086634297604268,3,3,31.038832306471605,6.382278023603014,940.8200560770306
7,6,3,1.373061264102854,0,2,35.08573771629739,-38.82528162375128,473.66321605094083
22,22,3,11.072313253691439,1,2,22.067254312026094,-31.064299473914513,9.567705007148891
10,3,1,0.8373523934489113,2,9,26.227662042100782,17.848994344201202,15.55364349597168
15,10,2,15.681439734566405,0,4,15.358396054645416,-42.55854734640599,125.1848296075614
15,1,1,6.902089334078043,0,5,35.09687998974714,24.316367209447947,19.46346338685848
4,28,3,9.704145901287923,3,2,32.58152724802048,-39.56665109155864,3.776253515406966
32,14,2,16.074223065198822,2,9,20.78468485969608,8.548875958380421,270.1830321964179
23,4,1,1.4057519370723504,0,7,24.755654946644732,49.780945558294846,9.131282853438746
6,26,2,3.5915599440364034,2,3,32.382912545027786,-32.61070932109994,7.709325291474624
24,12,2,8.260227340679739,5,6,23.954078046280166,-23.891368133368562,125.0727897092431
20,6,1,4.983540689138431,0,7,19.060369388942494,39.84266539890527,623.1181616156994
20,11,1,7.089077802613731,2,12,27.962638221947707,12.628653450427187,139.5682412165983
12,12,2,19.96440738890307,0,6,33.089189257160996,-0.7468701195689178,79.51058643077502
33,10,2,16.59558153268931,0,10,23.020237675073645,6.270509727003635,123.05364831369563
28,18,3,17.736085391722117,0,11,18.044306791111445,-20.450465536167783,13.20487692704785
8,7,4,18.77256535453262,1,10,35.73860404529942,35.53217819519135,3.9407114696037153
1,7,2,7.148249666126815,4,6,21.320046661178075,24.526902503352872,4.7550848078159165
22,11,3,6.293000677031218,0,8,27.820373852665163,14.246643233391538,73.33213702786664
6,4,2,5.06421860515546,2,8,32.283578737231075,43.174259822713466,13.766115072343254
21,20,2,16.68727977050839,1,5,22.92688000985552,7.811086054267548,289.33548557174464
32,1,1,13.751261314561106,0,4,31.21591343431046,1.187710854531673,16.61795454391824
35,13,1,5.105353658416107,2,11,26.492737661038205,47.56934023340081,80.54031435763403
15,18,2,7.85137966960387,3,5,29.260916378096155,-29.39858867336134,21.82747266510064
5,9,1,10.380879396689567,4,9,29.764402590423565,-35.80318268022954,13.68459393912762
6,26,2,10.798731116838196,4,12,35.60376717242215,-33.771713046621656,7.368642399736804
25,24,3,17.830190706758437,0,10,31.40815683588341,48.9442008016196,6.723635757849412
29,24,1,7.921039592470718,3,6,21.607667304610263,15.225105489769433,8.721664865882168
7,9,2,18.21621859475999,0,3,16.490108528461157,-19.40771181184868,7.663642374587613
13,23,3,9.106667426235898,3,3,15.049638601878318,-25.102219565064445,4.713964080816465
18,9,3,15.0542671584509,5,1,37.61043461917489,-44.33614099093282,11.127610081660572
2,10,1,18.639959239708592,0,5,38.55275129505516,-36.805267129599244,112.73948570489293
8,28,1,18.197726227283695,1,6,17.3527871916167,40.81725813367866,8.510354001875259
11,2,2,1.6105809122657826,2,8,27.1763404570562,24.734106071958976,46.29207175359205
33,6,2,4.511233752043112,3,11,18.78988008651336,44.15597345039967,925.5446682950177
27,15,1,9.799655797879364,0,9,38.71872716760211,-7.626906354479125,82.69799167928667
20,3,1,8.915308654085592,6,7,21.170812920563094,10.123724606121023,13.48019610876497
12,11,3,12.997387464325538,2,1,27.541177389924975,-1.632874100100942,111.21793025994009
31,6,2,18.921826491095537,0,7,19.14050479332292,38.138539648782,732.9077011080814
27,3,4,2.691891869920002,0,10,23.319027112576556,49.138188717281324,11.773763206861055
32,24,3,9.311243970117689,3,9,21.670159023179522,43.277520765036954,7.184011915344782
10,11,4,4.252015238799217,0,4,26.88565107430464,9.805584778261988,119.75899127005252
3,15,1,17.935098168759975,0,11,25.49454905055371,-43.819802281177836,45.59803280895518
27,13,3,19.30931362313223,2,12,23.269944865009382,11.752661302214662,72.15159432580988
35,20,1,9.834682796861827,2,7,17.6469404412103,-40.29525784688841,183.47772087617673
31,28,2,2.5282008056987446,3,9,27.112175550173703,-36.11785263643008,6.379666669137082
15,10,2,15.813246001092129,1,1,36.255200452288804,-30.8655301810865,166.40863036026693
16,6,1,14.09425633460178,3,12,33.25558341463915,-13.6506578945243,862.535637614148
13,15,3,7.4160811189010545,6,10,33.01437210406674,9.178648365049547,86.80999091051616
35,25,3,17.804445742394787,0,9,24.152293418632716,-16.644632582626194,5.073444268568823
11,18,1,19.52872185076279,3,4,32.71047701705129,-4.773289266396738,24.22396096915742
21,18,2,11.37815005803881,5,12,26.638287034997965,-45.27109669150657,28.351330246477705
11,7,1,11.5316942712137,3,8,18.75690227095423,11.975780072442213,3.045236204703953
30,15,2,6.301513349718668,3,3,25.476243749451275,15.703176550594193,134.61147048020277
35,18,3,11.897867701674627,0,2,18.318465775789935,-40.060985195005195,11.8478725375082
22,18,1,9.073025250234508,2,12,17.862070472663397,28.511715599319785,31.22540398092019
31,20,4,6.392725025097012,2,8,15.576482711440269,14.745955766198534,210.19757615814686
14,9,1,1.8101113322160756,3,8,22.071357524235413,-1.0270570718636662,12.484835947658341
24,24,2,5.4278032643279355,6,3,23.27186960604862,5.285987418154605,7.358211621278678
32,2,2,4.358165668714456,0,8,32.486092823462315,0.3045734552795665,18.549528297442816
36,8,1,11.069818698802004,0,11,28.45011962211959,-44.6207056272266,7.773721070588076
32,20,1,12.23256542439008,0,11,36.4612428013328,23.51494609308837,106.47123313192525
15,2,3,12.36714862396732,3,6,19.41176566764141,1.1810636880536762,26.973332301765986
35,11,3,8.069529520390741,0,10,21.648916146495353,-32.717614650304185,56.53853173193045
3,26,1,8.713979806867172,2,9,38.526902778585395,18.07308537467995,8.117119725706987
16,7,2,16.76764937799248,0,10,26.10113119449536,19.506560606205497,3.127084034631962
5,6,1,9.786539863584666,1,6,34.72627357621639,-28.65045305871434,838.7879600768994
21,10,1,19.761579976673886,0,8,27.30419121623723,29.649507272444325,171.55069556454998
